pdmtl,gems.scope.geos~,gems.scope.geos~,,Maps a (audio) signal to gems. ,gems edit,,[[signal]]
pdmtl,scale.linear,scale.linear,,maps a range of input values to different range of output values.,scale edit,fixed by Jamie Bullock 2007,[[message]]
gem,pix_mask,pix_mask,,mask a pix based on another pix,pixes,,[[gem list]]
pmpd,mass,mass,,mass spring damper,physical modelling,,
pmpd,mass2D,mass2D,,mass spring damper,physical modelling,,
pmpd,mass3D,mass3D,,mass spring damper,physical modelling,,
pmpd,link,link,,mass spring damper link,physical modelling,,
pmpd,link2D,link2D,,mass spring damper link,physical modelling,,
pmpd,link3D,link3D,,mass spring damper link,physical modelling,,
cyclone,match,match,,match a pattern of incoming data,glue,,[[message]]
maxlib,match,match,,match input to list of numbers,math,,[[message]]
pdp,pdp_m_mm,pdp_m_mm,,matrix matrix multiply,matrix processors,,[[message]]
pdp,pdp_m_+=mm,pdp_m_+=mm,,matrix matrix multiply add,matrix processors,,[[message]]
pdp,pdp_m_mv,pdp_m_mv,,matrix vector multiply,matrix processors,,[[message]]
zexy,mtx_zeros,mtx_zeros,,matrix with all elements==0,matrix,,[[message]]
zexy,mtx_ones,mtx_ones,,matrix with all elements==1,matrix,,[[message]]
zexy,mtx_rand,mtx_rand,,matrix with random elements,matrix,,[[message]]
zexy,matrix~,matrix~,,matrix-multiply m IN-signals to n OUT-signals,signal,,[[signal]]
vanilla,max~,max~,,maximum of 2 inputs,signal math,,[[signal]]
vasp,vasp.max,vasp.max,,maximum of vasp and argument,vasp minmax,,[[message]]
maxlib,listfunnel,listfunnel,,Max's funnel for lists,list edit,,[[message]]
vanilla,cputime,cputime,,measure CPU time,time,,[[message]]
vanilla,realtime,realtime,,measure real time,time,,[[message]]
maxlib,tilt,tilt,,measure tilt of input,music,,[[message]]
vanilla,timer,timer,,measure time intervals,time,,[[message]]
pdmtl,file.path.merge,file.path.merge,,merge a list of symbols and floats to a,file handling,Wraps mergefilename (iemlib) ,[[message]]
iemlib,mergefilename,mergefilename,,merge a list of symbols together,symbol operating,,[[message]]
vanilla,qlist,qlist,,message sequencer,,,[[message]]
pdmtl,timing.clocker,timing.clocker,,Metronome that reports time since it was started. ,timing edit,,[[message]]
nusmuk,rnd_metro,rnd_metro,,metronome with random delay between bang,,,
vanilla,midiin,midiin,,midi in,MIDI,midi input,[[message]]
pdmtl,synth.simple.osc~,synth.simple.osc~,,Midi instrument using a simple osc~ ,synth edit,,[[signal]]
pdmtl,synth.simple.phasor~,synth.simple.phasor~,,Midi instrument using a simple phasor~ ,synth edit,,[[signal]]
pdmtl,synth.additive12~,synth.additive12~,,Midi instrument using additive synthesis with 12 osc~ ,synth edit,,[[signal]]
vanilla,midiout,midiout,,midi out,MIDI,midi output,[[message]]
smlib,vmtof,vmtof,,midi to frequency on a vector,,,
iemlib,dbtofad,dbtofad,,midi-db to fader-characteristic,float operating,,[[message]]
vanilla,min~,min~,,minimum of 2 inputs,signal math,,[[signal]]
vasp,vasp.min,vasp.min,,minimum of vasp and argument,vasp minmax,,[[message]]
cyclone,minmax~,minmax~,,minmax~ computes the minimum and maximum values of a,signal math,,[[signal]]
vanilla,-,-,,minus,math,arithmetic subtraction minus,[[message]]
vanilla,-~,-~,,"minus, subtraction on audio signals",signal math,arithmetic on audio signals,[[signal]]
vasp,vasp.mirr,vasp.mirr,,mirrors a vasp,vasp displace,,[[message]]
vasp,vasp.xmirr,vasp.xmirr,,mirrors a vasp symmetrically,vasp displace,,[[message]]
gem,pix_mix,pix_mix,,mix to pixes together,pixes,,[[gem list]]
pdp,pdp_mix2,pdp_mix2,,mixes 2 images after applying a gain to each of them,image processors,,[[pdp]]
vanilla,mod,mod,,modulo,math,,[[message]]
cyclone,%~,%~,,modulo,signal math,,[[signal]]
vasp,vasp.%,vasp.%,,modulo (remainder of a division),vasp arithmetic,,[[message]]
creb,count,count,,modulo counter,abstractions,,[[message]]
vanilla,%,%,,modulus,math,bit twiddling ?,[[message]]
gem,pix_motionblur,pix_motionblur,,motionblur an image,pixes,,[[gem list]]
zexy,mavg,mavg,,moving average filter for floats,math,,[[message]]
iemlib,maverage~,maverage~,,"moving average filter, (IIR + delay)",signal filters,,[[signal]]
iemlib,mp3play~,mp3play~,,mp3 stereo player,audio ,,[[signal]]
pdmtl,gems.images,gems.images,,Multiple images handler. The images do not need to be the same dimension. ,gems edit,,[[message]]
zexy,multiplex~,multiplex~,,multiplex 1-of-n inlets to 1 outlet,signal,,[[signal]]
vasp,vasp.*,vasp.*,,multiplication,vasp arithmetic,,[[message]]
pdp,pdp_mul,pdp_mul,,multiplies two images,image processors,,[[pdp]]
zexy,mtx_mul,mtx_mul,mtx_*,multiply 2 matrices (or a factor with 1 matrix),matrix,,[[message]]
zexy,mtx_.*,mtx_.*,,multiply 2 matrices element by element,matrix,,[[message]]
creb,qmult~,qmult~,,multiply 2 quaternion signals,signal,,[[signal]]
vasp,vasp.*cosc,vasp.*cosc,,multiply a buffer content with a complex oscillator function,vasp generators,,[[message]]
vasp,vasp.*osc,vasp.*osc,,multiply a buffer content with a oscillator function,vasp generators,,[[message]]
vasp,vasp.*phasor,vasp.*phasor,,multiply a buffer content with a phasor function,vasp generators,,[[message]]
zexy,multiline~,multiline~,,multiply a number of signals with scalars (interpolated),signal,,[[signal]]
creb,matrix~,matrix~,,multiply a signal block with an arbitrary matrix,signal,,[[signal]]
markex,vector*,vector*,v*,multiply a vector by a scalar,,,[[message]]
creb,ratio,ratio,,multiply by 2^k so result is 1<=r<2 (transposer),,,[[message]]
gem,pix_multiply,pix_multiply,,multiply two pixes,pixes,,[[gem list]]
vasp,vasp.*!window,vasp.*!window,,multiply...,vasp window functions,,[[message]]
vasp,vasp.*window,vasp.*window,,multiply...,vasp window functions,,[[message]]
vasp,vasp.*xwindow,vasp.*xwindow,,multiply...,vasp window functions,,[[message]]
cyclone,mtr,mtr,,Multi-track recorder for any kind of message,,,[[message]]
maxlib,borax (maxlib),borax,,music analysis,music,,[[message]]
vanilla,namecanvas,namecanvas,,name canvas,obsolete,,[[message]]
motex,ln~,ln~,,natural log + inverse,signal math,,[[signal]]
maxlib,nchange,nchange,,"nchange s, change that accepts any kind of input",glue,,[[message]]
maxlib,netrec,netrec,,netreceiev with extra info about sender,network,,[[message]]
pdmtl,file.browser_,file.browser_,,Nice file browser. ,file handling,,[[message]]
pdjimmies,zerocross~,zerocross~,,"noise detector, counts zero-crossings of signal",audio glue,,[[signal]]
vanilla,tabread~,tabread~,,non-interpolating table read,audio oscillators and tables,,[[signal]]
vanilla,send~,send~,,nonlocal signal connection with fanout,audio glue,,[[signal]]
markex,invert,invert,,"non-zero numbers to zero, zero to 1",,,[[message]]
zexy,nop,nop,,no-operation,,glue,[[message]]
zexy,nop~,nop~,,no-operation,signal,,[[signal]]
creb,blocknorm~,blocknorm~,,normalize a (set of) dsp block(s) (i.e. for spectral processing),signal,,[[signal]]
creb,ucnorm~,ucnorm~,,normalize a complex signal to unit norm,abstractions,,[[signal]]
gem,pix_normalize,pix_normalize,,normalize a pix,pixes,,[[gem list]]
creb,qnorm~,qnorm~,,normalize a quaternion signal (or any 4 channel sig),signal,,[[signal]]
vanilla,!=,!=,,not equal,math,relational tests,[[message]]
cyclone,!=~,!=~,,Not equal,signal math,,[[signal]]
vasp,vasp.!=,vasp.!=,,not equal to,vasp arithmetic,,[[message]]
vanilla,notein,notein,,note in,MIDI,midi input,[[message]]
vanilla,noteout,noteout,,note out,MIDI,midi output,[[message]]
mjlib,n2m,n2m,,note to midi,math,,[[message]]
cyclone,active,active,,Notify when a Patcher window is the active window,system,,[[message]]
nqpoly~,nqpoly~,nqpoly~,,not-quite-poly,,,
iemlib,nbx,nbx,,"numberbox, the second",GUI,now vanilla,[[message]]
vanilla,key,key,,numeric key values from keyboard,,keyboard input,[[message]]
vanilla,keyup,keyup,,numeric key values from keyboard,,keyboard input,[[message]]
pdogg,oggamp~,oggamp~,,ogg tools,,,[[signal]]
pdogg,oggcast~,oggcast~,,ogg tools,,,[[signal]]
pdogg,oggread~,oggread~,,ogg tools,,,[[signal]]
pdogg,oggwrite~,oggwrite~,,ogg tools,,,[[signal]]
cyclone,svf~,svf~,,onepole~.help contains yet another example,filter,,[[signal]]
markex,change (markex),change,,only output on change,,,[[message]]
vanilla,openpanel,openpanel,,Open,,,[[message]]
pddp,open,open,,open the specified file on the click of the button:;,,,
maxlib,unroute,unroute,,opposite of route,glue,,[[message]]
vasp,vasp.opt,vasp.opt,,optimize buffer content,vasp utilities,,[[message]]
gem,part_orbitpoint,part_orbitpoint,,Orbit the particles around a specified point,particles,,[[gem particle]]
nusmuk,oscillo,oscillo,,Oscilloscope,,,
ggee,ticker,ticker,,OS-native checkbox,,,
vanilla,bang,bang,b,output a bang message,glue,,[[message]]
nusmuk,between,between,,output a float that is between a min and a max,,,
vanilla,framp~,framp~,,output a ramp for each block,signal math,,[[signal]]
cyclone,bondo,bondo,,Output a set of inputs when any input is received,glue,,[[message]]
pdp,pdp_description,pdp_description,,output a symbol describing the packet type,general purpose pdp,,[[pdp]]
vasp,vasp.multi,vasp.multi,,output a vasp multiply,vasp basics,,[[message]]
vasp,vasp.??,vasp.??,,output all non zero samples of a vasp as list,vasp basics,,[[message]]
iemlib,pre_inlet,pre_inlet,,output an identifier-message and then the incoming message,,,[[message]]
iemlib,prepend_ascii,prepend_ascii,,output an identifier-message and then the incoming message,,,[[message]]
cyclone,bangbang,bangbang,,Output bangs from right-to-left,glue,,[[message]]
iemlib,soundfile_info,soundfile_info,,output header-info of a wav-file,,,[[message]]
vasp,vasp.amax?,vasp.amax?,,output max. absolute value of a vasp,vasp minmax,,[[message]]
vasp,vasp.max?,vasp.max?,,output max. value of a vasp,vasp minmax,,[[message]]
vasp,vasp.amin?,vasp.amin?,,output min. absolute value of a vasp,vasp minmax,,[[message]]
vasp,vasp.min?,vasp.min?,,output min. value of a vasp,vasp minmax,,[[message]]
iemlib,sin_phase~,sin_phase~,,output phase-difference of 2 sinewaves in samples,audio ,,[[signal]]
cxc,utime,utime,,output seconds since epoch and microsecond fraction,,,
hcs,blocksize_in_ms,blocksize_in_ms,,output the current blocksize in ms rather than samples.,,,
hcs,ISOdate,ISOdate,,output the current date in ISO format;,,,
hcs,ISOtime,ISOtime,,output the current time in ISO format;,,,
cyclone,log~,log~,,Output the log (to a specified base) of a signal,signal math,,[[signal]]
cyclone,maximum~,maximum~,,output the maximum of two signals,signal math,,[[signal]]
cyclone,minimum~,minimum~,,output the minimum of two signals,signal math,,[[signal]]
vasp,vasp.?,vasp.?,,output the samples of a vasp as list,vasp basics,,[[message]]
vasp,vasp.part,vasp.part,,output vasps with different lengths and offsets,vasp basics,,[[message]]
ekext,polystat,polystat,,outputs a list of the instances of voices 0 to HIGHEST,,,
pdmtl,random.drunk,random.drunk,,Outputs a random number in a moving range. ,random edit,,[[message]]
pdmtl,random.offset,random.offset,,Outputs a slightly offset number. ,random edit,,[[message]]
gem,gemkeyname,gemkeyname,,outputs a symbolic description of a key pressed when you are in the GEM window (there might be different symbols in Windows/Linux),controls,,[[message]]
pdmtl,gems.gl.def,gems.gl.def,,Outputs an OpenGL constant value supplied as argument. Outputs it on startup as well as on demand. ,gems edit,,[[message]]
pdmtl,list.repetitions.count,list.repetitions.count,,outputs every element of a list and the number of times it has been found in the list. ,list edit,,[[message]]
pdmtl,convert.smp2bpm,convert.smp2bpm,,Outputs the bpm and beat count of a loop. ,convert edit,,[[message]]
pdmtl,number.phi,number.phi,,Outputs the constant phi ((1+sqrt(5))/2). ,number edit,,[[message]]
pdmtl,number.pi,number.pi,,Outputs the constant pi (3.14159). ,number edit,,[[message]]
pdmtl,anal.change~,anal.change~,,Outputs the input change. ,anal edit,,[[signal]]
gem,gemkeyboard,gemkeyboard,,outputs the keycode of a key pressed when you are in the GEM window (there might be different keycodes in Windows/Linux),controls,,[[message]]
pdmtl,list.min.max,list.min.max,,Outputs the minimum and maximum values of a list.,list edit,wraps zexy's minmax ,[[message]]
gem,gemmouse,gemmouse,,outputs the mouse position and buttons in the GEM window,controls,,[[message]]
gem,gemtablet,gemtablet,,"outputs the pen position, pressure, and buttons in the GEM window",controls,,[[message]]
gem,gemorb,gemorb,,"outputs the position, rotation, and buttons for a Space Orb",controls,,[[message]]
pdmtl,mix.pan~,mix.pan~,,Pans a mono signal. ,mix edit,,[[signal]]
pdmtl,mix.pan.stereo~,mix.pan.stereo~,,Pans a stereo signal. ,mix edit,,[[signal]]
iemlib,iem_pbank_csv,iem_pbank_csv,,parameter memory manager (csv-format) (like textfile),parameter handling,,[[message]]
iemlib,para_bp2~,para_bp2~,,"parametrical bandpass 2. order with freq-, Q- and gain-inlet",signal filters,,[[signal]]
pdmtl,init.post.dollarg,init.post.dollarg,,Parses abstraction arguments.,init edit,See flow.@parse for more information. ,[[message]]
vanilla,moses,moses,,part a numeric stream,glue,,[[message]]
iemlib,split (iemlib),split,,part a numeric stream into 2 ways (like moses),float operating,,[[message]]
iemlib,split3,split3,,part a numeric stream into 3 ways,float operating,,[[message]]
iemlib,transf_fader,transf_fader,,partial linear characteristic diagram (like table),float operating,,[[message]]
gem,part_follow,part_follow,,Particles will follow each other like a snake,particles,,[[gem particle]]
cyclone,onebang,onebang,,Pass only one bang through,glue,,[[message]]
pidip,pdp_i,pdp_i,,PD to PD streaming objects,,,[[message]]
pidip,pdp_o,pdp_o,,PD to PD streaming objects,,,[[message]]
pidip,pdp_aging,pdp_aging,,pdp_aging,port of effecTV to pdp,,[[pdp]]
pidip,pdp_baltan,pdp_baltan,,pdp_baltan,port of effecTV to pdp,,[[pdp]]
pidip,pdp_binary,pdp_binary,,pdp_binary,pdp morphology,,[[pdp]]
pidip,pdp_cycle,pdp_cycle,,pdp_cycle,port of effecTV to pdp,,[[pdp]]
pidip,pdp_dice,pdp_dice,,pdp_dice,port of effecTV to pdp,,[[pdp]]
pidip,pdp_dilate,pdp_dilate,,pdp_dilate,pdp morphology,,[[pdp]]
pidip,pdp_distance,pdp_distance,,pdp_distance,pdp morphology,,[[pdp]]
pidip,pdp_edge,pdp_edge,,pdp_edge,port of effecTV to pdp,,[[pdp]]
pidip,pdp_erode,pdp_erode,,pdp_erode,pdp morphology,,[[pdp]]
pidip,pdp_hitandmiss,pdp_hitandmiss,,pdp_hitandmiss,pdp morphology,,[[pdp]]
pidip,pdp_intrusion,pdp_intrusion,,pdp_intrusion,port of effecTV to pdp,,[[pdp]]
pidip,pdp_lens,pdp_lens,,pdp_lens,port of effecTV to pdp,,[[pdp]]
pidip,pdp_mosaic,pdp_mosaic,,pdp_mosaic,port of effecTV to pdp,,[[pdp]]
pidip,pdp_nervous,pdp_nervous,,pdp_nervous,port of effecTV to pdp,,[[pdp]]
pidip,pdp_puzzle,pdp_puzzle,,pdp_puzzle,port of effecTV to pdp,,[[pdp]]
pidip,pdp_quark,pdp_quark,,pdp_quark,port of effecTV to pdp,,[[pdp]]
pidip,pdp_radioactiv,pdp_radioactiv,,pdp_radioactiv,port of effecTV to pdp,,[[pdp]]
pidip,pdp_rev,pdp_rev,,pdp_rev,port of effecTV to pdp,,[[pdp]]
pidip,pdp_ripple,pdp_ripple,,pdp_ripple,port of effecTV to pdp,,[[pdp]]
pidip,pdp_shagadelic,pdp_shagadelic,,pdp_shagadelic,port of effecTV to pdp,,[[pdp]]
pidip,pdp_simura,pdp_simura,,pdp_simura,port of effecTV to pdp,,[[pdp]]
pidip,pdp_spiral,pdp_spiral,,pdp_spiral,port of effecTV to pdp,,[[pdp]]
pidip,pdp_transform,pdp_transform,,pdp_transform,port of effecTV to pdp,,[[pdp]]
pidip,pdp_underwatch,pdp_underwatch,,pdp_underwatch,port of effecTV to pdp,,[[pdp]]
pidip,pdp_vertigo,pdp_vertigo,,pdp_vertigo,port of effecTV to pdp,,[[pdp]]
pidip,pdp_warhol,pdp_warhol,,pdp_warhol,port of effecTV to pdp,,[[pdp]]
pidip,pdp_warp,pdp_warp,,pdp_warp,port of effecTV to pdp,,[[pdp]]
iemlib,prvu~,prvu~,,peak and rms VU-meter interface,audio converters,,"[[signal]], [[message]]"
iemlib,peakenv~,peakenv~,,peak envelope shaper,audio ,,[[signal]]
iemlib,pvu~,pvu~,,peak VU-meter interface,audio converters,,"[[signal]], [[message]]"
pdp,pdp_scan~,pdp_scan~,,phase input scanned synthesis oscillator,pdp signal,,[[pdp]]
pdp,pdp_motion_phase,pdp_motion_phase,,phase shifts motion,image abstractions,,[[pdp]]
cyclone,wave~,wave~,,Phase-driven oscillator using a buffer~ as a wavetable,oscillators and tables,,[[signal]]
creb,pdynwav~,pdynwav~,,phasor~ + dynwav~,abstractions,,[[signal]]
iemlib,pink~,pink~,,pink noise,audio ,,[[signal]]
cyclone,pink~,pink~,,Pink noise generator,signal generator,,[[signal]]
maxlib,pitch,pitch,,pitch information,music,,[[message]]
zexy,mtx_pivot,mtx_pivot,,pivot-transform a matrix,matrix,,[[message]]
pdp,pdp_plasma,pdp_plasma,,plasma generator,image processors,,[[pdp]]
zexy,sfplay,sfplay,,play back (multi-channel) soundfiles,audio in out,,[[signal]]
vanilla,tabplay~,tabplay~,,play back from a table (non-transposing),audio oscillators and tables,,[[signal]]
maxlib,iso,iso,,play sequence of midi notes,time,,[[message]]
vanilla,plot,plot,,plot an array field,data templates,,[[message]]
vanilla,+,+,,plus,math,arithmetic addition plus,[[message]]
vanilla,+~,+~,,"plus, addition on audio signals",signal math,arithmetic on audio signals,[[signal]]
vanilla,pointer,pointer,,point to an object belonging to a template,data templates,accessing data,[[message]]
cyclone,cartopol~,cartopol~,,Polar to cartesian coordinate conversion,signal math,,[[signal]]
cyclone,cartopol,cartopol,,polar to cartesian coordinates,math,,[[message]]
vanilla,poly,poly,,polyphonic voice allocation,,,[[message]]
vanilla,polytouchin,polytouchin,,polytouch in,MIDI,midi input,[[message]]
vanilla,polytouchout,polytouchout,,polytouch out,MIDI,midi output,[[message]]
pdmtl,file.folder.panel,file.folder.panel,,Pops up an panel for selecting a directory. ,file handling,,[[message]]
iemlib,post_netreceive,post_netreceive,,post netreceive,obsolete,,[[message]]
gem,pix_posterize,pix_posterize,,posterization photo effect,pixes,,[[gem list]]
vanilla,pow,pow,,power,math,arithmetic power,[[message]]
pdmtl,math.power.of,math.power.of,,Power of a certain number. ,math,,[[message]]
iemlib,pre_netsend,pre_netsend,,pre netsend,obsolete,,[[message]]
iemlib,iem_prepend,iem_prepend,,prepend a message to any messages (abbr. pp or prepend),anything operating,,[[message]]
cxc,cxc.pr,cxc.pr,,prepend arbitrary length lists/anythings with stuff,,,
pdmtl,flow.prepend,flow.prepend,,Prepends anything to anything.,flow edit,Wraps [list prepend] but the output type depends on the argument's type. ,[[message]]
pdmtl,flow.pre.op,flow.pre.op,,Prepends the data you sen it to the output of the operation it does through its right inlet and outlet. ,flow edit,,[[message]]
zexy,mtx_print,mtx_print,,print a matrix to the stderr,matrix,,[[message]]
vanilla,drawnumber,drawnumber,,print a numeric value,data templates,,[[message]]
vanilla,print,print,,print out messages,glue,,[[message]]
vanilla,print~,print~,,"print out one or more ""blocks""",signal,,[[signal]]
pdmtl,sample.print,sample.print,,Prints a sample's details.,sample edit,Flags: sample_id,[[message]]
pdmtl,flow.in.betweens,flow.in.betweens,,Prints all the integers between the last and previous received integers. ,flow edit,,[[message]]
zexy,pdf~,pdf~,,probability density function,analytic converters,,"[[message]], [[signal]]"
pdmtl,midi.chord.guess,midi.chord.guess,,"Processes a stream of midi notes so that we only keep the notes that are currently on. Furthermore \\\, it rounds them all to the same octave so that we can use them as a chord in musical computations. ",MIDI,,[[message]]
vanilla,pgmin,pgmin,,program change in,MIDI,midi input,[[message]]
vanilla,pgmout,pgmout,,program change out,MIDI,midi output,[[message]]
pdmtl,gems.layer,gems.layer,,Provides an easy way of layering geos and setting transparency issues. ,gems edit,,[[message]]
pdmtl,file.folder,file.folder,,Provides an easy way to access files in a folder. ,file handling,,[[message]]
hcs,pwm~,pwm~,,Pulse Width Modulation,,,
hcs,pwm,pwm,,Pulse Width Modulation at the message rate,,,
cyclone,train~,train~,,Pulse-train generator and metronome,signal generator,,[[signal]]
pdp,3dp_push,3dp_push,,"push a matrix (modelview, texture, ...)",pdp 3d opengl,,[[pdpgl]]
gem,separator,separator,,push the OpenGL state for the rest of the chain and pop when done,manipulators,,[[gem list]]
gem,pix_buffer_write,pix_buffer_write,,put pixes into a pix_buffer,pixes,,[[gem list]]
zexy,quantize~,quantize~,,quantizes signals,signal processing,,[[signal]]
pidip,pdp_qt,pdp_qt,,quicktime movie reader,,,[[message]]
pidip,pdp_qt~,pdp_qt~,,quicktime movie reader with audio,,,[[signal]]
maxlib,nroute,nroute,,r. according to Nth elem.,glue,,[[message]]
vasp,vasp.r+,vasp.r+,,radius,vasp arithmetic,,[[message]]
vasp,vasp.rgate,vasp.rgate,,radius gate,vasp utilities,,[[message]]
vasp,vasp.rmax?,vasp.rmax?,,radius max. value,vasp minmax,,[[message]]
vasp,vasp.rmax,vasp.rmax,,radius maximum,vasp minmax,,[[message]]
vasp,vasp.rmin?,vasp.rmin?,,radius min. value,vasp minmax,,[[message]]
vasp,vasp.rmin,vasp.rmin,,radius minimum,vasp minmax,,[[message]]
vasp,vasp.ropt,vasp.ropt,,radius optimize,vasp utilities,,[[message]]
vasp,vasp.rpeaks,vasp.rpeaks,,radius peaks,vasp filters,,[[message]]
vasp,vasp.rpow,vasp.rpow,,radius power function,vasp transcendent,,[[message]]
vasp,vasp.rvalleys,vasp.rvalleys,,radius valleys,vasp filters,,[[message]]
vasp,vasp.size+,vasp.size+,,raise the size of an array/buffer,vasp declaration,,[[message]]
vasp,vasp.frames+,vasp.frames+,,raise/lower a vasps frame count,vasp declaration,,[[message]]
maxlib,beta,beta,,random number generators,random number generators,,[[message]]
maxlib,bilex,bilex,,random number generators,random number generators,,[[message]]
maxlib,cauchy,cauchy,,random number generators,random number generators,,[[message]]
maxlib,expo,expo,,random number generators,random number generators,,[[message]]
maxlib,gauss,gauss,,random number generators,random number generators,,[[message]]
maxlib,linear,linear,,random number generators,random number generators,,[[message]]
maxlib,poisson,poisson,,random number generators,random number generators,,[[message]]
creb,permut~,permut~,,random permute a signal block,signal,,[[signal]]
markex,tripleRand,tripleRand,,random with three numbers,,,[[message]]
mjlib,pin~,pin~,,randomly delivers the input signal to either the right or left outlet with a given probability,signal filters,,[[signal]]
gem,pix_halftone,pix_halftone,,rasterize a pix like it was printed in a newspaper,pixes,,[[gem list]]
gem,pix_dot,pix_dot,,rasterize a pix with big dots,pixes,,[[gem list]]
vanilla,biquad~,biquad~,,raw filter,signal filters,,[[signal]]
vanilla,rpole~,rpole~,,raw real-valued one-pole filter,signal filters,,[[signal]]
vanilla,rzero~,rzero~,,raw real-valued one-zero filter,signal filters,,[[signal]]
pdmtl,flow.speed.fixed,flow.speed.fixed,,Reaches a target value at a fixed speed. ,flow edit,,[[message]]
vanilla,tabread,tabread,,read a number from a table,tables,,[[message]]
vanilla,tabread4,tabread4,,"read a number from a table, with 4 point interpolation",tables,,[[message]]
cyclone,peek~,peek~,,Read and write buffer~ values,oscillators and tables,,[[signal]]
vanilla,soundfiler,soundfiler,,read and write tables to soundfiles,tables,,[[message]]
cyclone,index~,index~,,Read from a buffer~ with a signal specifying sample index,oscillators and tables,,[[signal]]
vanilla,delread~,delread~,,read from a delay line,audio delay,,[[signal]]
vanilla,vd~,vd~,,read from a delay line at a variable delay time,audio delay,,[[signal]]
vanilla,tabreceive~,tabreceive~,,read one block continuously from a table,audio oscillators and tables,,[[signal]]
pdmtl,table.read2,table.read2,,Reads from an array with simple 2 point interpolation. ,table edit,,[[message]]
pdp,pdp_v4l,pdp_v4l,,reads images from a video4linux device,image inputs/outputs,,[[pdp]]
pdp,pdp_qt,pdp_qt,,reads quicktime movies,image inputs/outputs,,[[pdp]]
vasp,vasp.rfft,vasp.rfft,,real fft,vasp fft objects,,[[message]]
vanilla,rfft~,rfft~,,real forward discrete Fourier transform,signal math,,[[signal]]
vanilla,rifft~,rifft~,,real inverse discrete Fourier transform,signal math,,[[signal]]
pdmtl,anal.scope_~,anal.scope_~,,Realtime display of a signal's waveform. ,anal edit,,[[signal]]
pdmtl,input.key.r,input.key.r,,Receive a computer key's status. ,input edit,,[[message]]
pdmtl,flow.receive,flow.receive,,Receive data from any send.,flow edit,Will soon be deprecated by PD 0.4 ,[[message]]
vanilla,netreceive,netreceive,,receive messages over a network connection,,network communication,[[message]]
oscx,dumpOSC,dumpOSC,,receive osc,osc,,
iemlib,dollarg,dollarg,,receive parent initial-arguments (abbr. $n),init,,[[message]]
pdmtl,list.q,list.q,,Receives a list and outputs it after a certain delay. It can accumulate many lists that are erased when are outputed. ,list edit,,[[message]]
pdmtl,sample.r,sample.r,,Receives sample_id streams. ,sample edit,,[[message]]
cyclone,(reciproc division),!/,,Reciproc division,math,,[[message]]
cyclone,(signal reciproc division),!/~,,Reciproc division for signals,signal math,,[[signal]]
cyclone,!-,!-,,Reciproc substraction,math,,[[message]]
cyclone,!-~,!-~,,Reciproc substraction for signals,signal math,,[[signal]]
gem,pix_colormatrix,pix_colormatrix,,recombine the RGBA-channels with matrix-operation,pixes,,[[gem list]]
gem,pix_metaimage,pix_metaimage,,recompose an image out of smaller versions of itself,pixes,,[[gem list]]
zexy,sfrecord,sfrecord,,record (multichannel) soundfiles,audio in out,,[[signal]]
vanilla,writesf~,writesf~,,record sound to disk,audio glue,,[[signal]]
xsample,xrecord~,xrecord~,,record to a wavetable,oscillators and tables,,[[signal]]
pdmtl,sample.record~,sample.record~,,Records a sample (sample_id).,sample edit,"Flags: sample_id, Wraps cyclone's record~.",[[signal]]
iemlib,speedlim (iemlib),speedlim,,reduce speed of a numeric stream,float operating,,[[message]]
gem,pix_colorreduce,pix_colorreduce,,reduce the number of colors (statistically),pixes,,[[gem list]]
gem,pix_duotone,pix_duotone,,reduce the number of colors by thresholding,pixes,,[[gem list]]
cyclone,funbuff,funbuff,,"Remember x \, y pairs of integers",glue,,[[message]]
gem,part_killslow,part_killslow,,Remove particles below a certain speed,particles,,[[gem particle]]
gem,part_killold,part_killold,,Remove particles past a certain age,particles,,[[gem particle]]
vanilla,change (vanilla),change,,remove repeated numbers from a stream,glue,,[[message]]
pdmtl,list.repetitions.remove,list.repetitions.remove,,removes repititions from a list. ,list edit,,[[message]]
gem,text2d,text2d,,render 2-D text (a bitmap),geos,,[[gem list]]
gem,text3d,text3d,,render 3-D text (polygonal),geos,,[[gem list]]
gem,curve,curve,,render a Bezier curve,geos,,[[gem list]]
gem,cuboid,cuboid,,render a box,geos,,[[gem list]]
gem,circle,circle,,render a circle,geos,,[[gem list]]
gem,colorSquare,colorSquare,,render a colored square (evtl. with color gradients),geos,,[[gem list]]
gem,cone,cone,,render a cone,geos,,[[gem list]]
gem,cube,cube,,render a cube,geos,,[[gem list]]
gem,cylinder,cylinder,,render a cylinder,geos,,[[gem list]]
gem,disk,disk,,render a disk,geos,,[[gem list]]
gem,slideSquare,slideSquare,,render a number of sliding squares,geos,,[[gem list]]
gem,polygon,polygon,,render a polygon,geos,,[[gem list]]
gem,rectangle,rectangle,,render a rectangle,geos,,[[gem list]]
gem,multimodel,multimodel,,"render a series of Alias|Wavefront models, render by number",geos,,[[gem list]]
gem,sphere,sphere,,render a sphere,geos,,[[gem list]]
gem,square,square,,render a square,geos,,[[gem list]]
gem,curve3d,curve3d,,render a surface,geos,,[[gem list]]
gem,teapot,teapot,,render a teapot,geos,,[[gem list]]
gem,triangle,triangle,,render a triangle,geos,,[[gem list]]
gem,newWave,newWave,,render a wave (that is evolving over time),geos,,[[gem list]]
gem,model,model,,render an Alias|Wavefront model,geos,,[[gem list]]
